MSN,YYYYMM,Value,Column_Order,Description,Unit
BMPRBUS,197404,126.583,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197405,130.789,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197406,126.611,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197407,130.756,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197408,130.763,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197409,126.637,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197410,130.718,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197411,126.506,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197412,130.674,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197413,1539.662,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197501,127.269,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197502,114.942,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197503,127.251,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197504,123.139,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197505,127.303,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197506,123.241,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197507,127.288,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197508,127.321,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197509,123.21,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197510,127.312,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197511,123.18,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197512,127.277,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197513,1498.734,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197601,145.049,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197602,135.695,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197603,145.051,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197604,140.363,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197605,145.047,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197606,140.405,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197607,145.088,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197608,145.11,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197609,140.436,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197610,145.114,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197611,140.651,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197612,145.364,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197613,1713.373,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197701,156.22,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197702,141.176,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197703,156.217,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197704,151.161,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197705,156.186,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197706,151.153,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197707,155.92,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197708,156.081,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197709,151.11,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197710,156.172,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197711,151,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197712,155.935,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197713,1838.332,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197801,173.128,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197802,156.387,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197803,173.136,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197804,167.349,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197805,172.923,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197806,167.34,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197807,172.912,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197808,173.189,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197809,167.455,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197810,173.169,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197811,167.557,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197812,173.06,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197813,2037.605,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197901,182.6,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197902,165.096,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197903,182.881,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197904,176.844,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197905,182.782,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197906,176.833,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197907,182.7,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197908,182.808,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197909,176.891,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197910,182.752,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197911,176.949,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197912,182.77,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,197913,2151.906,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198001,209.829,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198002,196.31,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198003,209.727,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198004,202.894,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198005,209.548,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198006,202.723,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198007,209.554,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198008,209.675,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198009,202.905,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198010,209.717,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198011,202.945,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198012,209.671,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198013,2475.5,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198101,220.544,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198102,199.248,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198103,220.595,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198104,213.467,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198105,220.433,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198106,213.237,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198107,220.392,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198108,220.428,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198109,213.48,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198110,220.581,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198111,213.437,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198112,220.44,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198113,2596.283,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198201,226.251,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198202,204.375,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198203,226.157,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198204,218.821,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198205,226.135,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198206,218.866,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198207,226.202,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198208,226.168,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198209,218.947,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198210,226.373,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198211,218.948,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198212,226.21,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198213,2663.452,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198301,246.575,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198302,222.738,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198303,246.61,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198304,238.625,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198305,246.647,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198306,238.736,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198307,246.651,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198308,246.695,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198309,238.755,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198310,246.732,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198311,238.78,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198312,246.871,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198313,2904.414,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198401,251.483,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198402,235.169,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198403,251.529,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198404,243.277,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198405,251.408,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198406,243.303,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198407,251.632,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198408,251.638,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198409,243.596,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198410,251.974,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198411,244.068,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198412,252.042,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198413,2971.12,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198501,256.315,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198502,231.512,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198503,256.336,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198504,247.599,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198505,255.881,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198506,247.643,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198507,256.159,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198508,256.301,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198509,247.997,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198510,256.175,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198511,248.07,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198512,256.246,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198513,3016.233,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198601,249.178,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198602,224.922,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198603,248.837,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198604,240.788,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198605,248.822,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198606,240.837,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198607,249.011,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198608,249.176,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198609,241.074,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198610,248.974,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198611,241.122,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198612,249.352,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198613,2932.095,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198701,244.137,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198702,220.511,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198703,244.157,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198704,236.139,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198705,244.007,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198706,236.522,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198707,244.359,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198708,244.396,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198709,236.298,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198710,244.059,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198711,236.197,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198712,244.104,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198713,2874.884,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198801,255.331,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198802,238.853,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198803,255.385,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198804,247.241,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198805,255.188,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198806,247.34,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198807,255.582,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198808,255.815,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198809,247.357,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198810,255.517,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198811,247.096,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198812,255.345,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198813,3016.049,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198901,266.572,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198902,243.927,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198903,268.315,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198904,251.946,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198905,241.235,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198906,248.447,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198907,261.318,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198908,276.985,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198909,264.811,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198910,276.462,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198911,276.819,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198912,282.52,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,198913,3159.357,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199001,236.692,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199002,226.266,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199003,244.248,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199004,232.64,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199005,210.108,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199006,178.544,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199007,219.713,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199008,245.632,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199009,239.932,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199010,235.437,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199011,220.256,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199012,245.644,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199013,2735.112,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199101,269.531,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199102,204.535,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199103,214.374,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199104,190.452,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199105,206.579,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199106,209.721,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199107,210.055,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199108,250.834,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199109,267.735,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199110,249.408,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199111,241.541,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199112,267.033,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199113,2781.797,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199201,279.197,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199202,230.468,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199203,221.177,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199204,210.172,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199205,190.537,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199206,230.985,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199207,250.15,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199208,269.662,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199209,251.511,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199210,269.545,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199211,264.383,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199212,263.891,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199213,2931.678,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199301,274.257,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199302,240.964,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199303,263.204,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199304,226.859,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199305,196.012,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199306,197.445,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199307,212.707,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199308,262.322,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199309,250.551,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199310,257.383,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199311,262.183,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199312,264.559,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199313,2908.446,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199401,306.708,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199402,244.594,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199403,261.461,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199404,236.035,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199405,202.48,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199406,215.744,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199407,274.451,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199408,251.577,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199409,238.967,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199410,271.599,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199411,261.436,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199412,262.482,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199413,3027.534,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199501,243.462,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199502,206.657,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199503,239.82,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199504,267.571,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199505,227.439,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199506,226.934,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199507,294.251,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199508,301.628,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199509,268.791,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199510,292.175,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199511,267.659,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199512,262.694,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199513,3099.082,3,Total Biomass Energy Production,Trillion Btu
BMPRBUS,199601,272.584,3,Total Biomass Energy Production,Trillion Btu
